ax,14,,,,,,,,
tt,3,6,54,55,57,78,79,,
tt,4,6,7,53,54,78,79,,
tt,5,7,50,52,53,77,78,,
tt,8,49,50,52,,,,,
tt,7,54,56,57,58,59,,,
tt,52,53,54,56,,,,,
tt,9,47,48,49,50,51,75,76,
tt,10,46,47,48,,,,,
tt,11,46,74,75,,,,,
tt,12,42,43,45,46,73,74,,
tt,13,40,41,43,44,45,,,
tt,15,38,39,40,42,71,72,,
tt,15,20,35,37,39,41,,,
tt,16,36,37,38,39,,,,
tt,17,36,38,68,69,70,,,
tt,18,35,36,37,67,68,,,
tt,19,20,34,35,60,67,,,
tt,21,33,34,65,66,67,,,
tt,,,,,,,,,,
tt,22,29,30,31,32,33,63,64,65
tt,23,28,29,62,63,,,,
tt,26,27,28,62,,,,,
ap,44,,,,,,,,
tp,27,61,,,,,,,
tp,27,28,,,,,,,
tp,61,62,,,,,,,
tp,29,62,,,,,,,
tp,30,,,,,,,,
tp,31,,,,,,,,
tp,32,60,,,,,,,
tp,33,34,60,,,,,,
tp,34,65,,,,,,,
tp,60,,,,,,,,
tp,36,37,60,,,,,,
tp,37,38,68,,,,,,
tp,39,,,,,,,,
tp,39,70,71,,,,,,
tp,40,41,,,,,,,
tp,41,42,43,,,,,,
tp,44,,,,,,,,
tp,43,72,73,,,,,,
tp,45,73,,,,,,,
tp,45,,,,,,,,
tp,46,,,,,,,,
tp,47,74,,,,,,,
tp,48,75,,,,,,,
tp,51,,,,,,,,
tp,50,51,52,,,,,,
tp,76,77,,,,,,,
tp,,,,,,,,,,
tp,53,56,,,,,,,
tp,54,,,,,,,,
tp,57,,,,,,,,
tp,57,79,,,,,,,
tp,58,,,,,,,,
tp,59,,,,,,,,
tp,59,,,,,,,,
tp,,,,,,,,,,
tp,,,,,,,,,,
bs,62,,,,,,,,
bs,63,,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,77,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,,,,,,,,,,
