ax,10,,,,,,,,
tt,3,4,5,61,62,81,,,
tt,62,82,,,,,,,
tt,5,6,59,61,,,,,
tt,59,61,80,81,,,,,
tt,7,57,58,59,60,,,,
tt,8,9,55,57,58,79,,,
tt,9,11,52,54,55,78,79,,
tt,10,11,54,55,56,57,,,
tt,11,17,53,54,56,,,,
tt,12,17,50,51,52,53,54,,
tt,13,48,49,51,52,76,77,,
tt,14,49,74,75,76,,,,
tt,15,16,47,48,49,72,73,74,
tt,16,18,45,47,71,72,,,
tt,17,45,46,47,48,50,,,
tt,19,,,,,,,,
tt,19,20,44,45,70,71,,,
tt,20,21,41,43,44,45,46,,
tt,21,22,23,40,42,43,44,68,69
tt,37,40,41,43,,,,,
tt,24,40,42,67,68,,,,
tt,24,26,36,37,39,40,42,,
tt,25,39,42,66,67,,,,
tt,26,28,38,39,65,66,,,
tt,27,36,38,39,,,,,
tt,28,29,34,38,,,,,
tt,35,38,63,64,,,,,
tt,32,34,,,,,,,
ap,53,,,,,,,,
tp,32,33,,,,,,,
tp,34,35,,,,,,,
tp,35,63,,,,,,,
tp,35,38,,,,,,,
tp,38,39,63,,,,,,
tp,37,39,,,,,,,
tp,40,41,,,,,,,
tp,64,65,,,,,,,
tp,66,,,,,,,,
tp,41,42,,,,,,,
tp,43,46,53,,,,,,
tp,67,,,,,,,,
tp,44,,,,,,,,
tp,45,69,70,,,,,,
tp,46,47,,,,,,,
tp,50,53,,,,,,,
tp,48,72,,,,,,,
tp,49,50,51,,,,,,
tp,74,76,,,,,,,
tp,51,53,,,,,,,
tp,52,,,,,,,,
tp,54,77,78,,,,,,
tp,54,,,,,,,,
tp,55,56,,,,,,,
tp,57,79,,,,,,,
tp,57,,,,,,,,
tp,60,,,,,,,,
tp,59,79,80,,,,,,
tp,60,61,80,,,,,,
tp,,,,,,,,,
tp,62,81,,,,,,,
tp,81,82,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,77,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,80,,,,,,,,
bs,81,,,,,,,,
bs,82,,,,,,,,
bs,,,,,,,,,
